#SampleID	plots	microcosms	Field	Soil_depth	Period_numeric	Period	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
FC-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	0	0wk	Plate_3	treatment	7.24	Conventional	94.1	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FD-1-5	B108_1	Boardman108_1_4	Boardman108	10cm	1	1wk	Plate_7	treatment	7.485	Conventional	99.4	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FE-1-5	B108_1	Boardman108_1_8	Boardman108	20cm	1	1wk	Plate_8	treatment	7.455	Conventional	99.9	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FF-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	1	1wk	Plate_9	treatment	7.43	Conventional	91.8	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FG-1-5	B108_1	Boardman108_1_4	Boardman108	10cm	3	3wk	Plate_12	treatment	7.4	Conventional	54.3	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FH-1-5	B108_1	Boardman108_1_8	Boardman108	20cm	3	3wk	Plate_13	treatment	7.45	Conventional	63.2	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FI-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	3	3wk	Plate_14	treatment	7.3	Conventional	59.1	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FJ-1-5	B108_1	Boardman108_1_4	Boardman108	10cm	6	6wk	Plate_18	treatment	7.275	Conventional	44.6	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FK-1-5	B108_1	Boardman108_1_8	Boardman108	20cm	6	6wk	Plate_19	treatment	7.115	Conventional	52.8	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FL-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	6	6wk	Plate_20	treatment	6.985	Conventional	60.6	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FA-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	0	0wk	Plate_1	treatment	7.46	Conventional	95.9	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FB-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	0	0wk	Plate_2	treatment	7.38	Conventional	107	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FC-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	0	0wk	Plate_3	treatment	7.025	Conventional	104.4	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FD-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	1	1wk	Plate_7	treatment	7.6	Conventional	92.6	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FE-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	1	1wk	Plate_8	treatment	7.585	Conventional	94	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FF-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	1	1wk	Plate_9	treatment	7.755	Conventional	94.5	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FG-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	3	3wk	Plate_12	treatment	7.6	Conventional	46	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FH-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	3	3wk	Plate_13	treatment	7.45	Conventional	64.1	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FI-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	3	3wk	Plate_14	treatment	7.5	Conventional	48.7	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FJ-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	6	6wk	Plate_18	treatment	7.555	Conventional	66.4	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FK-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	6	6wk	Plate_19	treatment	7.51	Conventional	57.7	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FL-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	6	6wk	Plate_20	treatment	7.485	Conventional	55.6	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
FA-1-7	O148_1	Organic148_1_4	Organic148	10cm	0	0wk	Plate_1	treatment	7.555	Organic	109.8	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FB-1-7	O148_1	Organic148_1_8	Organic148	20cm	0	0wk	Plate_2	treatment	7.51	Organic	111.2	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FC-1-7	O148_1	Organic148_1_12	Organic148	30cm	0	0wk	Plate_3	treatment	7.635	Organic	91.6	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FD-1-7	O148_1	Organic148_1_4	Organic148	10cm	1	1wk	Plate_7	treatment	7.75	Organic	112.3	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FE-1-7	O148_1	Organic148_1_8	Organic148	20cm	1	1wk	Plate_8	treatment	7.7	Organic	101	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FF-1-7	O148_1	Organic148_1_12	Organic148	30cm	1	1wk	Plate_9	treatment	7.75	Organic	98.9	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FG-1-7	O148_1	Organic148_1_4	Organic148	10cm	3	3wk	Plate_12	treatment	7.55	Organic	60.2	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FH-1-7	O148_1	Organic148_1_8	Organic148	20cm	3	3wk	Plate_13	treatment	7.45	Organic	44.5	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FI-1-7	O148_1	Organic148_1_12	Organic148	30cm	3	3wk	Plate_14	treatment	7.45	Organic	53.1	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FJ-1-7	O148_1	Organic148_1_4	Organic148	10cm	6	6wk	Plate_18	treatment	7.56	Organic	44.1	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FK-1-7	O148_1	Organic148_1_8	Organic148	20cm	6	6wk	Plate_19	treatment	7.48	Organic	56.6	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FL-1-7	O148_1	Organic148_1_12	Organic148	30cm	6	6wk	Plate_20	treatment	7.435	Organic	55.4	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FA-1-8	O148_2	Organic148_2_4	Organic148	10cm	0	0wk	Plate_1	treatment	7.48	Organic	80.1	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FB-1-8	O148_2	Organic148_2_8	Organic148	20cm	0	0wk	Plate_2	treatment	7.1	Organic	122.4	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FC-1-8	O148_2	Organic148_2_12	Organic148	30cm	0	0wk	Plate_3	treatment	7.015	Organic	104.2	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FD-1-8	O148_2	Organic148_2_4	Organic148	10cm	1	1wk	Plate_7	treatment	7.615	Organic	75	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FE-1-8	O148_2	Organic148_2_8	Organic148	20cm	1	1wk	Plate_8	treatment	7.625	Organic	111.1	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FF-1-8	O148_2	Organic148_2_12	Organic148	30cm	1	1wk	Plate_9	treatment	7.65	Organic	88.6	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FG-1-8	O148_2	Organic148_2_4	Organic148	10cm	3	3wk	Plate_12	treatment	7.45	Organic	49.8	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FH-1-8	O148_2	Organic148_2_8	Organic148	20cm	3	3wk	Plate_13	treatment	7.3	Organic	45.2	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FI-1-8	O148_2	Organic148_2_12	Organic148	30cm	3	3wk	Plate_14	treatment	7.3	Organic	55.4	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FJ-1-8	O148_2	Organic148_2_4	Organic148	10cm	6	6wk	Plate_18	treatment	7.41	Organic	48.9	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FK-1-8	O148_2	Organic148_2_8	Organic148	20cm	6	6wk	Plate_19	treatment	7.32	Organic	60.6	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FL-1-8	O148_2	Organic148_2_12	Organic148	30cm	6	6wk	Plate_20	treatment	7.185	Organic	56.4	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
FA-2-1	B10_1	Boardman10_1_4	Boardman10	10cm	0	0wk	Plate_1	treatment	7.715	Conventional	99.1	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FB-2-1	B10_1	Boardman10_1_8	Boardman10	20cm	0	0wk	Plate_2	treatment	7.635	Conventional	110.1	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FC-2-1	B10_1	Boardman10_1_12	Boardman10	30cm	0	0wk	Plate_3	treatment	7.91	Conventional	81.8	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FD-2-1	B10_1	Boardman10_1_4	Boardman10	10cm	1	1wk	Plate_7	treatment	7.22	Conventional	95.3	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FE-2-1	B10_1	Boardman10_1_8	Boardman10	20cm	1	1wk	Plate_8	treatment	7.375	Conventional	89	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FF-2-1	B10_1	Boardman10_1_12	Boardman10	30cm	1	1wk	Plate_9	treatment	7.435	Conventional	93.7	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FG-2-1	B10_1	Boardman10_1_4	Boardman10	10cm	3	3wk	Plate_12	treatment	7.5	Conventional	49.4	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
FH-2-1	B10_1	Boardman10_1_8	Boardman10	20cm	3	3wk	Plate_13	treatment	7.4	Conventional	50	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
