#SampleID	plots	microcosms	Field	Soil_depth	Period	Period_numeric	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
BC-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	0wk	0	Plate_3	treatment	7.24	Conventional	548.48	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BD-1-5	B108_1	Boardman108_1_4	Boardman108	10cm	1wk	1	Plate_7	treatment	7.485	Conventional	607.27	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BE-1-5	B108_1	Boardman108_1_8	Boardman108	20cm	1wk	1	Plate_8	treatment	7.455	Conventional	624.24	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BF-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	1wk	1	Plate_9	treatment	7.43	Conventional	547.88	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BG-1-5	B108_1	Boardman108_1_4	Boardman108	10cm	3wk	3	Plate_12	treatment	7.4	Conventional	298.79	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BH-1-5	B108_1	Boardman108_1_8	Boardman108	20cm	3wk	3	Plate_13	treatment	7.45	Conventional	393.33	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BI-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	3wk	3	Plate_14	treatment	7.3	Conventional	318.79	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BJ-1-5	B108_1	Boardman108_1_4	Boardman108	10cm	6wk	6	Plate_18	treatment	7.275	Conventional	274.55	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BK-1-5	B108_1	Boardman108_1_8	Boardman108	20cm	6wk	6	Plate_19	treatment	7.115	Conventional	316.36	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BL-1-5	B108_1	Boardman108_1_12	Boardman108	30cm	6wk	6	Plate_20	treatment	6.985	Conventional	347.27	True_Sample	45.75116,-119.95008	45.752433,-119.953708		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BA-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	0wk	0	Plate_1	treatment	7.46	Conventional	588.48	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BB-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	0wk	0	Plate_2	treatment	7.38	Conventional	584.85	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BC-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	0wk	0	Plate_3	treatment	7.025	Conventional	488.48	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BD-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	1wk	1	Plate_7	treatment	7.6	Conventional	600.61	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BE-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	1wk	1	Plate_8	treatment	7.585	Conventional	627.27	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BF-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	1wk	1	Plate_9	treatment	7.755	Conventional	530.3	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BG-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	3wk	3	Plate_12	treatment	7.6	Conventional	289.09	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BH-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	3wk	3	Plate_13	treatment	7.45	Conventional	383.03	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BI-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	3wk	3	Plate_14	treatment	7.5	Conventional	302.42	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BJ-1-6	B108_2	Boardman108_2_4	Boardman108	10cm	6wk	6	Plate_18	treatment	7.555	Conventional	280.61	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BK-1-6	B108_2	Boardman108_2_8	Boardman108	20cm	6wk	6	Plate_19	treatment	7.51	Conventional	359.39	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BL-1-6	B108_2	Boardman108_2_12	Boardman108	30cm	6wk	6	Plate_20	treatment	7.485	Conventional	348.48	True_Sample	45.75116,-119.95008	45.808611,-120.202222	error	Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	WHEAT	CORN	CORN	POTATO	WHEAT	ONION	CORN	POTATO	ALFALFA	ALFALFA	CORN	POTATO	CORN	CORN	POTATO	WHEAT	CARROT	POTATO	CORN	ONION	POTATO
BA-1-7	O148_1	Organic148_1_4	Organic148	10cm	0wk	0	Plate_1	treatment	7.555	Organic	728.48	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BB-1-7	O148_1	Organic148_1_8	Organic148	20cm	0wk	0	Plate_2	treatment	7.51	Organic	549.7	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BC-1-7	O148_1	Organic148_1_12	Organic148	30cm	0wk	0	Plate_3	treatment	7.635	Organic	504.24	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BD-1-7	O148_1	Organic148_1_4	Organic148	10cm	1wk	1	Plate_7	treatment	7.75	Organic	578.18	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BE-1-7	O148_1	Organic148_1_8	Organic148	20cm	1wk	1	Plate_8	treatment	7.7	Organic	643.03	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BF-1-7	O148_1	Organic148_1_12	Organic148	30cm	1wk	1	Plate_9	treatment	7.75	Organic	512.73	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BG-1-7	O148_1	Organic148_1_4	Organic148	10cm	3wk	3	Plate_12	treatment	7.55	Organic	350.91	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BH-1-7	O148_1	Organic148_1_8	Organic148	20cm	3wk	3	Plate_13	treatment	7.45	Organic	358.79	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BI-1-7	O148_1	Organic148_1_12	Organic148	30cm	3wk	3	Plate_14	treatment	7.45	Organic	323.03	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BJ-1-7	O148_1	Organic148_1_4	Organic148	10cm	6wk	6	Plate_18	treatment	7.56	Organic	245.45	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BK-1-7	O148_1	Organic148_1_8	Organic148	20cm	6wk	6	Plate_19	treatment	7.48	Organic	311.52	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BL-1-7	O148_1	Organic148_1_12	Organic148	30cm	6wk	6	Plate_20	treatment	7.435	Organic	316.36	True_Sample	45.68976,-119.89325	45.689019,-119.894392		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	56	0	0	12	0	0	0	0	0	0	7	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BA-1-8	O148_2	Organic148_2_4	Organic148	10cm	0wk	0	Plate_1	treatment	7.48	Organic	750.3	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BB-1-8	O148_2	Organic148_2_8	Organic148	20cm	0wk	0	Plate_2	treatment	7.1	Organic	553.94	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BC-1-8	O148_2	Organic148_2_12	Organic148	30cm	0wk	0	Plate_3	treatment	7.015	Organic	584.24	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BD-1-8	O148_2	Organic148_2_4	Organic148	10cm	1wk	1	Plate_7	treatment	7.615	Organic	514.55	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BE-1-8	O148_2	Organic148_2_8	Organic148	20cm	1wk	1	Plate_8	treatment	7.625	Organic	646.67	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BF-1-8	O148_2	Organic148_2_12	Organic148	30cm	1wk	1	Plate_9	treatment	7.65	Organic	526.06	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BG-1-8	O148_2	Organic148_2_4	Organic148	10cm	3wk	3	Plate_12	treatment	7.45	Organic	306.06	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BH-1-8	O148_2	Organic148_2_8	Organic148	20cm	3wk	3	Plate_13	treatment	7.3	Organic	356.36	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BI-1-8	O148_2	Organic148_2_12	Organic148	30cm	3wk	3	Plate_14	treatment	7.3	Organic	298.18	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BJ-1-8	O148_2	Organic148_2_4	Organic148	10cm	6wk	6	Plate_18	treatment	7.41	Organic	333.94	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BK-1-8	O148_2	Organic148_2_8	Organic148	20cm	6wk	6	Plate_19	treatment	7.32	Organic	378.79	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BL-1-8	O148_2	Organic148_2_12	Organic148	30cm	6wk	6	Plate_20	treatment	7.185	Organic	348.48	True_Sample	45.68976,-119.89325	45.688997,-110.891578		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	42	0	0	16	0	0	0	0	0	0	1	0															CORN	PEAS	CORN	PEAS	CORN	PEAS	CORN
BA-2-1	B10_1	Boardman10_1_4	Boardman10	10cm	0wk	0	Plate_1	treatment	7.715	Conventional	634.55	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BB-2-1	B10_1	Boardman10_1_8	Boardman10	20cm	0wk	0	Plate_2	treatment	7.635	Conventional	552.12	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BC-2-1	B10_1	Boardman10_1_12	Boardman10	30cm	0wk	0	Plate_3	treatment	7.91	Conventional	482.42	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BD-2-1	B10_1	Boardman10_1_4	Boardman10	10cm	1wk	1	Plate_7	treatment	7.22	Conventional	581.21	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BE-2-1	B10_1	Boardman10_1_8	Boardman10	20cm	1wk	1	Plate_8	treatment	7.375	Conventional	606.06	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BF-2-1	B10_1	Boardman10_1_12	Boardman10	30cm	1wk	1	Plate_9	treatment	7.435	Conventional	543.03	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BG-2-1	B10_1	Boardman10_1_4	Boardman10	10cm	3wk	3	Plate_12	treatment	7.5	Conventional	330.3	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
BH-2-1	B10_1	Boardman10_1_8	Boardman10	20cm	3wk	3	Plate_13	treatment	7.4	Conventional	373.94	True_Sample	45.7449,-119.94556	45.743458,-119.949414		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	WHEAT	POTATO	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	MINT	MINT	WHEAT	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO	ONION	CORN	POTATO	CORN
